0.00	65.51	39.57	62.63	144.81	65.46	706.65	74.00	59.80	115.47	124.38	112.53	84.79	74.21	93.10	127.75	122.12	95.22	180.69	111.49	85.34	106.27	123.84	103.72	74.25	85.72	92.03	134.29	83.10	112.94	73.55	73.51	96.04	96.86	76.11	93.27	149.65	146.96	69.47	223.86	74.16	106.75	64.02	132.80	111.69	74.06	103.95	68.28	120.05	133.12	84.26	227.92	120.49	59.77	60.17	87.73	112.50	65.97	59.43	147.22	131.05	113.72	64.04	101.88	43.13	56.12	87.85	92.54	81.71	99.70	150.26	83.91	114.96	126.71	140.97	143.77	87.86	65.49	142.85	121.06	134.90	76.43	76.47	60.04	117.44	77.19	82.04	176.93	134.73	80.41	60.38	145.36	122.04	136.68	122.26	151.27	133.01	143.59	66.47	146.08	93.90	156.48	162.78	83.73	143.38	66.32	85.18	93.79	145.34	156.13	146.29	151.84	100.13	145.19	116.27	124.25	123.95	108.32	80.78	120.74	121.28	78.52	117.28	77.97	38.51	136.20	73.18	131.30	53.63	133.97	68.36	81.99	71.77	80.59	60.56	66.44	173.86	117.87	35.66	86.62	164.73	175.48	81.18	53.53	74.16	108.64	347.88	79.13	88.20	78.06	105.11	83.95	155.48	132.91	84.24	82.60	169.88	73.76	143.18	88.60	115.12	135.27	155.25	129.09	144.43	80.66	78.24	171.05	66.65	144.49	121.78	134.34	131.63	70.96	58.06	98.84	82.81	131.70	92.81	151.94	90.14	31.25	70.96	119.77	77.99	153.46	86.69	89.66	80.17	112.77	75.84	138.97	96.17	131.11	81.46	129.53	76.01	77.20
65.51	0.00	75.64	59.94	142.17	51.55	661.63	83.73	51.08	101.29	80.49	103.10	86.03	76.94	111.42	141.32	98.83	68.45	198.09	113.42	80.31	109.51	142.28	108.03	108.61	98.21	100.04	157.51	102.21	107.49	104.10	77.21	98.71	103.85	111.91	117.11	170.60	163.63	48.32	169.98	85.70	132.93	68.10	136.77	118.72	86.62	109.72	83.93	86.49	155.25	73.72	181.27	100.92	60.87	100.05	73.68	93.65	71.82	66.58	126.86	115.62	127.71	78.43	66.63	78.39	92.07	67.87	99.44	88.40	103.46	165.81	116.63	135.52	137.38	166.24	145.73	113.50	77.17	139.09	140.26	134.33	108.72	114.70	50.93	122.10	116.57	74.68	197.89	131.75	115.83	97.35	169.39	140.96	129.53	136.42	162.52	156.16	169.85	102.46	172.78	114.02	175.51	180.60	111.38	169.80	107.32	101.52	114.22	154.33	180.38	161.47	167.77	105.68	142.61	137.44	147.54	147.05	131.61	120.01	143.49	143.04	118.47	139.83	116.70	93.89	165.94	69.11	132.93	74.35	129.64	75.43	120.74	89.39	95.27	94.07	101.99	194.29	121.44	64.68	89.00	183.73	144.23	118.64	84.78	112.54	129.12	306.25	109.03	32.79	108.65	105.11	118.52	180.80	159.86	86.56	121.93	187.42	99.90	145.97	106.36	133.46	133.59	173.97	126.46	141.18	104.80	79.30	188.53	71.19	142.70	122.47	153.11	154.61	91.06	62.41	93.03	114.58	147.73	111.39	177.34	75.34	67.22	70.19	127.51	76.33	180.22	101.12	118.51	85.19	124.59	84.46	161.13	96.82	124.48	100.87	156.19	112.86	91.35
39.57	75.64	0.00	66.58	165.44	72.89	703.99	43.04	62.90	103.33	112.26	94.37	65.29	57.65	55.92	118.58	104.61	79.83	160.82	117.67	99.61	119.22	132.84	71.55	56.12	49.50	58.25	96.56	73.34	109.37	42.82	44.99	66.14	63.36	69.02	55.58	135.56	132.17	91.29	220.05	42.13	114.25	39.25	150.60	126.53	76.77	105.67	35.65	111.02	135.86	58.44	217.80	133.49	44.56	27.84	84.79	116.61	74.18	78.03	142.95	127.12	113.71	94.19	105.42	40.29	21.06	93.93	95.01	78.27	65.86	137.61	89.64	115.05	140.62	139.55	156.68	91.86	87.49	162.61	82.09	152.18	62.11	69.89	65.38	133.92	60.27	58.29	158.06	154.12	52.90	61.79	151.70	139.68	147.08	135.40	138.95	95.08	140.55	33.69	144.71	56.14	141.70	145.75	54.85	144.38	55.67	47.36	54.93	134.47	143.41	132.29	136.95	115.98	166.02	77.35	85.92	85.89	70.81	79.47	82.36	82.65	73.32	78.94	62.85	53.44	140.59	76.15	150.82	61.08	155.22	46.95	83.57	49.82	80.44	59.43	66.01	155.29	123.55	42.67	56.71	148.72	166.33	87.21	45.51	81.90	69.52	339.87	44.03	90.30	84.05	118.58	84.60	139.22	139.92	50.93	82.73	150.60	64.79	133.33	61.26	75.83	155.47	138.91	149.07	164.77	47.55	77.42	152.47	47.31	165.37	142.40	150.41	93.57	47.37	62.15	120.79	81.34	95.20	56.72	147.08	113.05	65.37	40.89	139.55	46.62	157.14	48.86	94.24	103.84	129.72	96.54	147.80	109.96	149.66	43.18	135.85	65.81	41.89
62.63	59.94	66.58	0.00	113.39	72.84	691.66	77.31	64.32	106.46	96.08	103.24	56.92	44.30	89.13	104.36	110.45	78.84	173.29	76.06	40.57	62.62	97.06	102.60	92.29	82.18	91.54	141.17	104.49	119.70	94.75	63.25	86.73	95.32	108.32	97.10	141.18	133.43	77.79	202.39	66.46	97.04	58.12	98.21	76.76	40.57	53.06	62.15	88.13	130.88	69.15	200.91	132.97	53.01	86.85	92.48	119.64	85.48	77.68	147.46	86.57	82.62	64.86	91.56	76.29	82.48	88.58	98.84	96.65	95.16	139.39	87.06	82.38	93.59	142.26	139.80	92.08	45.94	109.54	126.42	97.45	100.07	110.52	32.09	86.08	108.53	59.39	171.90	100.48	103.96	82.14	127.15	125.32	88.56	92.78	138.09	140.71	145.97	85.16	150.96	93.13	149.26	154.05	78.85	148.66	97.09	87.18	99.26	127.91	154.50	132.29	140.01	71.46	113.81	120.50	132.62	131.18	114.22	112.93	128.13	127.65	108.05	123.32	107.96	92.08	142.85	19.36	99.48	33.19	102.49	49.59	110.89	62.09	57.82	90.99	97.96	168.17	75.89	46.79	80.64	158.91	166.54	98.99	71.31	95.57	114.14	333.12	92.06	77.54	95.35	68.26	106.61	148.33	122.13	76.64	117.64	160.03	85.58	96.07	67.44	119.65	104.76	144.75	99.07	112.33	75.35	29.08	162.68	73.11	114.38	93.48	142.60	139.22	55.28	13.13	71.46	114.23	137.66	91.49	155.51	72.87	71.22	68.66	87.26	67.82	162.34	87.59	89.83	63.68	94.58	51.15	118.63	56.56	94.13	88.04	116.63	104.03	72.46
144.81	142.17	165.44	113.39	0.00	152.90	724.89	183.11	150.56	200.09	187.41	194.03	154.99	143.67	186.31	149.67	199.17	178.12	228.15	90.99	83.59	74.96	106.76	207.92	185.79	186.52	196.83	233.78	192.30	198.45	193.47	170.42	193.21	200.66	191.91	192.78	189.57	184.36	126.35	264.55	170.51	132.89	165.17	34.96	51.06	120.19	96.17	162.72	163.12	167.10	173.37	268.51	191.69	153.13	184.27	177.72	191.41	167.30	149.08	219.78	144.52	127.42	90.24	169.64	169.27	180.82	160.72	172.66	182.12	196.04	191.59	144.28	119.71	69.56	180.94	147.17	155.34	81.44	9.70	224.08	27.07	188.55	193.11	124.71	54.72	196.60	169.68	224.88	15.65	196.14	161.76	136.08	130.49	69.53	81.68	191.40	233.96	184.97	183.27	188.64	192.41	202.24	207.67	169.16	184.17	183.35	190.12	201.25	180.91	204.73	184.87	192.93	56.50	4.81	217.40	228.05	225.32	207.66	188.96	223.58	223.50	185.95	218.59	194.41	170.31	176.47	106.26	24.34	119.50	19.11	151.52	184.07	166.94	127.32	175.12	180.62	221.98	88.31	140.66	186.74	212.32	239.83	160.27	162.20	157.70	212.12	386.13	190.29	163.37	168.08	55.57	181.82	200.28	138.39	184.74	192.98	214.69	173.01	135.60	163.90	219.18	11.21	193.57	30.77	5.90	171.35	112.10	217.63	175.96	6.06	28.21	152.54	232.93	154.57	113.21	66.56	193.08	232.78	185.96	196.85	92.08	134.97	176.40	58.59	174.30	194.11	190.94	148.31	70.96	79.81	73.43	120.64	67.85	24.79	192.81	138.49	187.53	176.60
65.46	51.55	72.89	72.84	152.90	0.00	706.95	71.19	14.39	77.12	114.85	136.93	79.06	71.46	111.68	146.13	136.06	102.51	199.68	118.69	97.91	126.28	157.19	93.93	110.14	90.39	87.02	156.11	120.64	142.38	100.09	71.70	86.22	90.57	116.87	115.22	175.27	166.76	52.20	209.73	78.52	147.16	61.39	148.94	130.75	104.49	121.39	83.56	128.33	160.78	93.77	220.69	145.86	83.18	99.54	114.81	138.98	106.68	100.00	169.91	140.02	135.12	96.30	114.79	87.43	92.05	114.18	130.87	119.26	117.68	166.99	126.86	149.71	150.28	172.25	144.68	130.33	89.73	149.27	138.38	145.14	116.72	116.89	50.25	132.07	117.19	84.16	201.15	142.21	116.26	101.44	183.89	147.49	135.97	150.27	162.01	153.94	176.07	102.35	178.83	110.49	177.99	182.81	114.80	175.89	108.96	95.82	108.44	153.66	184.70	163.56	169.73	116.03	153.78	134.18	144.69	145.09	130.10	123.33	140.97	140.15	122.46	137.53	118.23	97.16	173.56	73.22	145.17	81.51	140.75	68.04	125.53	93.71	113.61	101.27	103.06	197.23	128.71	80.34	76.89	185.82	188.83	126.70	86.24	119.77	125.24	351.06	107.80	52.02	118.80	117.19	127.13	186.90	172.72	95.69	124.46	189.69	114.28	153.05	111.13	127.72	144.19	177.90	135.56	151.65	105.80	89.98	190.31	51.28	153.74	133.53	157.82	152.27	99.37	70.55	102.97	124.08	154.79	115.74	182.51	98.75	82.45	73.90	141.34	82.32	186.35	94.54	132.22	93.44	134.37	94.57	175.41	106.87	135.06	93.48	169.86	117.92	85.73
706.65	661.63	703.99	691.66	724.89	706.95	0.00	703.50	707.04	707.99	613.12	621.12	705.35	705.18	702.52	714.28	606.56	630.37	724.41	713.57	694.00	702.35	713.54	704.97	706.63	705.97	706.19	711.76	667.91	620.26	706.62	697.36	704.20	706.45	700.51	707.77	719.32	717.99	692.64	505.76	705.51	709.60	697.23	721.48	715.96	691.41	706.32	699.98	610.27	718.58	659.67	509.83	596.20	671.21	707.00	624.16	597.90	647.73	659.95	573.59	655.44	712.75	698.18	608.98	690.98	702.71	622.30	648.08	645.33	666.56	718.40	711.15	709.89	718.94	720.09	723.45	690.37	705.46	723.96	704.35	721.45	694.59	706.62	700.14	717.90	708.81	675.50	724.41	722.11	707.17	707.27	720.54	721.42	718.54	717.05	718.41	712.51	720.74	705.83	721.71	707.12	720.28	721.00	707.54	721.53	708.22	703.29	707.09	716.98	721.56	717.69	718.69	713.54	724.12	709.68	711.16	710.24	708.55	709.65	709.69	709.58	709.03	709.21	707.98	708.35	721.04	703.40	720.55	706.18	719.65	705.67	710.03	697.26	687.34	695.32	706.58	723.62	714.95	689.35	701.78	721.91	539.60	711.33	702.53	710.85	707.89	368.46	706.86	657.82	700.75	708.51	702.02	720.56	719.57	676.01	711.09	721.95	685.35	711.84	702.42	709.15	722.74	720.07	720.27	724.63	706.93	695.78	722.39	704.63	725.00	718.08	723.91	712.25	696.81	699.51	709.78	691.86	683.48	696.05	722.07	681.75	693.20	681.40	716.57	680.63	724.27	703.35	701.69	713.35	717.95	710.24	720.70	710.93	716.76	706.12	718.35	702.24	703.77
74.00	83.73	43.04	77.31	183.11	71.19	703.50	0.00	59.75	69.53	101.63	100.61	44.43	45.93	52.29	121.34	108.03	78.21	158.23	123.87	116.52	137.04	151.68	30.77	74.88	26.23	18.92	92.95	94.77	125.42	51.25	20.85	25.91	23.61	93.36	54.50	140.67	132.54	107.53	211.02	25.96	136.99	21.09	168.72	144.62	97.53	115.55	35.72	113.20	147.33	54.22	206.54	156.08	62.82	54.76	103.70	136.08	102.71	109.26	155.51	123.63	118.78	123.80	117.34	70.58	49.80	115.51	118.59	102.26	64.43	134.78	115.01	130.32	157.98	152.41	165.55	115.59	111.85	178.75	72.94	167.67	85.14	93.91	71.58	149.65	82.76	42.28	159.65	171.13	71.75	87.52	171.08	160.47	151.00	154.51	133.37	90.50	154.16	53.48	159.08	45.27	142.51	144.89	64.64	159.40	80.92	28.99	40.76	127.45	150.02	130.56	135.36	134.48	184.03	68.64	80.50	82.07	70.89	105.32	77.38	76.04	99.12	74.35	85.73	91.36	158.68	83.00	169.58	84.44	173.46	34.76	109.84	57.93	97.05	85.68	88.53	156.09	129.33	74.83	15.72	148.98	170.95	114.44	64.15	110.22	60.41	338.64	53.00	82.57	111.37	134.28	110.54	145.59	160.28	42.31	108.36	148.50	88.28	128.45	63.19	60.70	173.50	141.78	165.07	181.83	52.70	84.68	150.22	22.65	183.72	161.08	169.82	88.70	60.50	75.99	139.97	106.55	93.72	59.76	158.79	135.67	101.11	25.29	160.59	32.07	173.37	27.30	117.74	126.38	149.04	118.60	167.62	127.11	163.91	26.54	156.88	90.90	24.26
59.80	51.08	62.90	64.32	150.56	14.39	707.04	59.75	0.00	72.50	110.12	128.55	66.48	58.81	99.90	135.31	129.58	95.28	188.86	110.60	93.35	120.61	149.48	83.54	101.78	78.91	75.96	145.42	114.29	137.65	90.42	59.89	75.19	79.64	110.60	103.53	164.50	155.78	57.32	209.29	66.71	139.78	49.42	144.50	124.80	96.78	112.52	71.28	121.57	152.79	84.06	217.32	145.71	74.77	89.68	110.23	136.39	102.65	97.52	166.25	131.31	125.25	93.89	112.17	80.76	82.34	110.81	125.80	113.97	107.58	156.58	119.77	139.65	143.89	163.71	141.96	123.28	85.14	146.66	127.43	141.04	109.16	110.67	44.18	126.73	109.42	73.35	190.27	139.56	107.37	94.62	175.68	143.02	130.20	143.62	151.96	143.17	167.32	92.37	170.55	98.41	167.38	171.98	102.82	168.03	101.30	84.01	96.92	143.56	174.35	152.71	158.98	110.53	151.50	122.94	133.85	134.38	119.60	117.96	130.26	129.40	115.72	126.80	110.76	92.26	165.74	65.25	141.66	74.41	139.04	55.12	119.94	84.08	104.23	95.46	97.50	186.33	120.21	73.14	65.72	175.29	184.80	120.23	77.47	113.55	114.08	349.09	97.14	52.99	114.21	111.49	121.42	175.43	164.50	85.29	119.32	178.58	106.68	141.94	99.21	116.62	141.56	166.95	132.61	149.27	93.77	80.34	179.43	40.43	151.39	130.34	153.86	141.50	88.20	62.19	102.46	119.11	144.59	104.27	173.80	99.34	79.88	63.12	137.28	71.20	179.44	82.89	124.80	91.51	128.95	90.43	167.64	102.23	132.18	82.17	161.96	111.23	73.53
115.47	101.29	103.33	106.46	200.09	77.12	707.99	69.53	72.50	0.00	113.83	145.28	71.94	79.66	117.42	153.77	148.68	112.06	195.84	142.32	141.12	163.02	182.19	65.85	128.76	88.03	71.90	155.05	144.21	163.27	111.46	73.71	60.98	70.43	143.00	121.04	181.64	168.40	125.83	204.87	85.22	173.84	71.59	189.93	170.24	137.36	143.44	98.72	142.34	174.46	103.30	206.79	184.80	114.40	119.75	144.79	170.09	144.40	147.24	189.30	134.85	140.17	153.76	142.26	119.38	115.57	151.98	159.55	148.79	124.55	162.56	156.38	165.57	181.90	186.80	177.03	156.37	141.83	194.14	134.06	185.26	139.36	142.94	93.13	169.59	138.87	81.40	201.57	188.74	134.76	132.28	204.52	186.09	156.36	181.69	156.17	152.33	191.77	117.98	195.51	108.55	177.98	181.32	125.70	193.83	133.45	94.38	104.57	145.92	190.19	162.15	168.16	161.06	201.33	130.61	142.71	145.12	136.58	151.87	140.23	138.20	149.14	137.67	140.83	138.61	193.10	108.25	189.90	124.08	191.04	78.91	154.73	108.86	135.12	132.00	130.65	196.47	146.13	121.50	62.60	185.15	199.28	157.64	109.78	153.59	123.69	352.47	118.43	80.33	153.73	158.83	155.73	190.06	194.96	100.21	153.61	186.37	138.76	148.66	117.65	119.97	192.12	183.07	181.13	198.11	115.86	114.28	186.63	57.77	201.52	181.07	194.28	150.53	116.90	108.95	159.81	152.50	155.60	126.20	195.85	160.22	139.21	82.01	183.59	88.71	205.85	92.24	157.84	151.28	174.49	145.99	199.37	153.30	177.90	92.90	192.44	143.72	88.52
