0.0000	3.0955	3.4236	21.4408	3.8285	2.1913	2.4403	8.1355	4.0837	3.4256	5.7307	3.8817	3.5669	7.8171	8.1358	8.1835	4.6410	4.7388	3.5375	3.6239	2.9709	5.1222	8.7119	44.4800	3.8378	3.0845	3.4459	7.9661	7.5581	1.0323	1.1101	0.2118	5.6645	3.3397	4.6724	5.1873	3.3430	8.0747	1.7803	4.6246	6.2169	7.5473	5.7579	3.9498	6.1861	5.9311	4.6275	3.2801	4.6505	7.4142	7.4576	4.9993	5.2864	3.5402	5.2106	10.4567	5.7056	9.1219	4.1220	3.7025	4.3581	7.4499	17.0029	1.7818	5.1132	7.4298	21.4719	3.2964	4.2824	1.0970	8.1824	8.0052	8.0937	8.1622	8.1416	5.7829	3.0322	8.1640	6.6704	4.4288	3.1938	8.1740	4.5498	8.1208	6.8736	3.5131	4.2878	4.6530	3.4993	8.1556	4.2235	3.9965	8.0702	4.1451	4.7464	8.1837	200.7860	5.7242	5.6263	11.8738	1.8274	8.1837	4.3396	3.6431	61.9457	4.8535	2.8752	3.3421	2.9761	6.9421	3.9690	17.1617	2.9931	2.6432	3.6729	7.3752	1.3952	8.1486	3.5112	4.0096	5.9326	2.4777	3.4797	3.2648	53.4782	3.9961	4.5671	3.7123	2.8112	2.1948	3.0816	4.5575	4.6181	2.5516	3.6060	50.4323	8.1432	34.3833	39.7283	2.0507	3.1481	0.7309	1.6721	3.2510	2.7318	2.2952	1.8697	1.0339	1.8984	6.3851	1.0100	2.0965	8.1837	2.3710	1.0756	3.7506	2.0706	4.7120	2.4908	2.2054	7.7625	8.1837	8.1837	3.3707	3.3562	3.4172	3.5674	8.1837	3.3374	3.1061	3.5714	3.8155	73.9031	48.2315	8.1503	3.8265	35.4735	3.6853	2.8349	1.2336	3.5142	3.7336	2.0527	21.2666	6.7556	230.9442	2.6661	3.3071	1.3250	30.8775	3.2246	4.4249	3.8883	3.3549	1.4391	3.1395	1.3596	6.5348	4.6500	3.5778	4.1401	8.0536	1.0018	2.7795	51.2769	3.3949	8.0139	7.9032	1.6181	16.1929	7.8171	2.7711	3.8155	4.2046	4.5350	8.1068	6.7630	12.4862	6.4550	2.8462	1.3770	2.2624	8.1837	20.3748	1.6873	10.6835	3.6175	1.7268	22.6963	7.6212	4.6924	10.2667	13.0586	2.3453	3.4137	6.7282	4.0379	3.3788	2.4126	1.5559	5.3821	6.1924	3.1189	8.1414	5.0323	4.5003	5.3844	7.7579	3.3638	45.1871	59.1103	30.0290	20.4513	2.1090	1.8027	5.9038	1.1797	42.7492	3.2555	3.2329	1.2259	3.5475	3.5243	3.9368	9.2486	17.7157	5.9316	4.1807	3.2314	4.4765	4.3410	3.6071	2.6825
3.0955	0.0000	0.5358	24.4608	3.3976	4.4570	2.4406	6.6281	1.9196	1.0478	3.8241	1.1257	1.1007	6.6428	6.6281	6.6349	3.0342	2.5948	0.6499	2.0031	5.8176	3.9477	10.3023	47.4416	2.0124	2.2589	1.5644	6.6207	6.8089	3.2134	2.8409	2.8985	4.1282	0.6842	2.9567	3.2145	1.4862	6.6222	3.0598	5.0580	6.9869	6.8231	3.8751	1.5721	4.4893	4.3762	2.8294	1.4520	3.1213	6.0958	7.0180	3.0268	3.6491	0.9177	3.1690	13.4755	6.2978	12.1200	3.2569	2.5467	1.9289	7.0501	19.8978	2.4729	3.1659	7.2106	24.3061	1.8060	3.8023	3.6693	6.6347	6.6198	6.6237	6.6316	6.6288	4.1147	3.7841	6.6319	4.9924	2.3167	1.7764	6.6334	2.6821	6.6264	5.2431	1.1044	2.0878	2.7743	2.1318	6.6307	2.3507	1.8101	6.6219	1.9593	4.1577	6.6349	203.7418	8.6278	3.8941	14.8685	4.1489	6.6349	2.0718	1.0880	64.9336	7.8128	1.4679	1.1640	1.0629	6.4158	1.7239	19.6075	1.5755	2.2217	6.1464	10.4298	3.9193	6.6297	1.0515	2.3618	4.3125	1.1122	2.0988	0.6623	56.3938	2.0631	2.2594	1.1115	2.3337	1.7339	0.4548	2.4387	2.9592	2.9441	2.8290	53.4246	6.6290	37.3598	42.7155	4.1214	1.2941	2.7444	2.1526	6.2787	1.0799	0.8776	1.8826	4.0769	4.1451	9.2213	2.3871	1.5450	6.6349	2.1870	3.7539	6.3242	1.5307	2.7447	5.2340	5.2901	6.6604	6.6349	6.6349	1.0961	1.2148	0.8955	1.2687	6.6349	1.0496	0.7181	0.8809	2.1863	76.8885	51.2173	6.6300	4.0094	38.4772	1.8302	2.3725	3.1109	2.3224	2.1122	1.0472	24.2450	8.6226	233.9323	4.1966	4.7628	3.0163	33.7929	0.1667	3.6014	2.0577	1.0435	1.8693	1.3087	1.8053	7.9719	6.5915	1.1011	3.4316	6.6210	3.2305	1.0445	54.2467	1.4756	6.6198	10.6064	1.7419	18.9773	6.6428	1.1546	2.0131	2.7575	2.9098	6.6249	9.4893	12.3623	4.6871	0.7886	3.8022	1.4784	6.6349	23.3611	2.5695	12.5514	3.3204	2.2182	25.7010	6.7432	2.5668	13.2330	15.8080	5.1345	3.2046	5.6298	3.2753	1.7152	3.0233	2.9389	3.4966	4.4261	1.3572	6.6288	4.0015	7.4374	3.6456	8.4313	2.0948	48.1121	62.0491	32.9654	23.3756	4.2763	2.7178	4.2494	3.8510	45.7497	5.9417	5.7612	4.2810	0.4520	1.3500	1.4193	11.8236	20.6790	8.8797	7.1571	0.2217	2.1170	3.3734	2.4283	2.6273
3.4236	0.5358	0.0000	24.8459	3.8359	4.7342	2.9312	6.9662	2.2393	0.6033	4.1370	1.3941	1.0057	7.0314	6.9662	6.9659	3.0518	2.9255	0.9585	2.1018	6.2131	4.3902	10.4641	47.8547	2.0860	2.0612	1.1657	6.9848	7.2470	3.5576	3.1800	3.2178	4.5152	0.2476	3.3335	3.5311	1.1122	6.9695	3.5198	5.5804	7.5144	7.2637	4.1917	1.9280	4.8280	4.7421	3.1954	1.2486	3.5234	6.4703	7.4839	3.3498	4.0187	1.2974	3.4935	13.8606	6.8222	12.5064	2.8887	2.1822	2.2283	7.5192	20.3268	2.5909	3.4898	7.6927	24.7262	2.2464	4.1478	3.9968	6.9659	6.9778	6.9681	6.9658	6.9660	4.4671	4.3000	6.9658	5.3246	2.6337	1.5603	6.9658	3.0399	6.9667	5.5795	1.3082	2.3907	3.1265	2.6247	6.9658	2.7202	2.1278	6.9699	2.2715	3.7881	6.9659	204.1590	9.0464	4.2545	15.2648	4.5802	6.9659	2.3555	1.0503	65.3354	8.2144	1.2534	1.4656	1.1909	6.3016	2.0275	20.1072	1.4433	2.0731	6.6203	10.7771	4.3055	6.9659	1.1838	2.6241	4.6688	1.1185	2.0920	0.2871	56.8226	2.0018	2.5687	1.1432	2.8271	1.7265	0.9615	2.7490	3.3457	3.0280	2.5444	53.8248	6.9660	37.7671	43.1188	4.6042	1.6721	3.1550	2.6478	6.6526	1.6145	1.3503	2.2528	4.4349	4.6145	9.6564	2.8143	2.0603	6.9659	2.6653	4.1691	6.7884	2.0429	3.1076	5.6401	5.6290	7.0584	6.9659	6.9659	1.5503	1.5347	1.3185	1.6896	6.9659	1.5085	1.2171	1.2390	2.0648	77.2934	51.6212	6.9659	4.5411	38.8723	2.2212	2.8671	3.5716	2.6294	2.3157	1.3927	24.6501	8.8659	234.3368	4.6261	5.2300	3.4239	34.2205	0.5783	3.3039	2.1869	1.0335	2.3149	1.6912	2.2132	8.2714	7.0281	1.2638	3.3345	6.9715	3.5371	0.9145	54.6549	1.4540	6.9764	11.0209	2.2063	19.4309	7.0314	1.4664	2.0990	3.0870	3.3035	6.9673	9.9192	12.2992	5.0082	0.6925	4.0197	1.8095	6.9659	23.7613	3.0082	13.0789	3.5634	2.6309	26.0953	7.1678	2.9039	13.6172	16.2048	5.5592	3.6384	6.0406	3.5240	2.1365	3.3864	3.3755	3.7623	4.7412	1.2307	6.9660	4.0517	7.8274	4.0132	8.9549	2.5540	48.5375	62.4710	33.3838	23.7976	4.7297	3.1748	4.6010	4.1579	46.1469	6.3888	6.2263	4.6359	0.4643	1.1038	1.6195	12.3011	21.0871	9.2753	7.5293	0.3144	2.4221	3.8366	2.1183	2.9673
21.4408	24.4608	24.8459	0.0000	23.0395	20.6141	22.7245	26.0945	24.7219	24.8550	25.4175	24.9677	24.8152	25.2590	26.0952	26.2045	24.9370	25.0784	24.7618	24.3712	18.8176	24.1521	19.7260	23.1590	24.6075	24.0756	24.7990	25.6776	24.2793	21.4119	21.8072	21.6507	24.8570	24.7758	24.6849	25.2342	24.7062	25.9505	21.7767	21.8105	20.8796	24.2233	25.4404	24.7751	25.4072	25.0720	24.7500	24.6070	24.4740	25.3639	23.5887	25.1293	24.8806	24.6390	25.2532	11.0111	21.3473	12.3617	24.8172	24.7262	25.0867	23.4999	5.3527	22.7064	25.0842	23.0956	5.0755	23.8708	23.2711	20.9673	26.2019	25.7783	25.9960	26.1561	26.1087	25.1613	21.7626	26.1601	25.6318	24.9511	24.4491	26.1830	24.7823	26.0603	25.6599	24.6889	24.9488	24.8455	23.8229	26.1409	24.6264	24.7722	25.9397	24.8549	24.9488	26.2049	179.4388	15.8893	25.1029	9.6358	20.5601	26.2049	25.0382	24.8654	40.5244	16.6627	24.2285	24.3644	24.1886	25.0954	24.7219	10.2472	24.2843	23.7349	18.6166	14.2993	20.6508	26.0865	24.6632	24.3865	25.1272	23.9043	24.2841	24.7012	32.3675	24.8741	25.1233	24.9740	23.0057	23.5166	24.3273	25.0307	24.5593	22.8566	24.3708	29.0111	26.1123	13.0997	18.3813	20.5626	24.1617	21.7195	22.4436	18.2011	23.7660	23.5952	22.8457	20.4183	20.4650	15.3873	22.0811	23.0835	26.2049	22.8981	20.7155	18.3701	23.0799	24.8878	19.3118	19.2509	25.0480	26.1667	26.2049	24.3566	24.3436	24.5061	24.4856	26.2049	24.3440	24.2554	24.6950	24.6845	52.5204	26.9126	26.0905	22.2218	14.1952	24.3646	22.9916	21.4218	23.8445	24.3166	23.4562	1.6829	19.0150	209.5476	20.9596	20.6480	21.6046	10.0584	24.5640	24.7679	24.5834	24.5912	22.6058	24.0608	22.6576	19.9100	19.0738	24.6946	24.2172	25.8604	21.4538	24.2031	29.8974	24.5118	25.8003	14.5416	22.7512	7.0915	25.2194	23.8794	24.5724	24.2292	24.4466	26.0273	15.3633	26.5378	25.6586	24.2838	21.2506	23.4378	26.2049	1.4855	22.1389	16.0065	23.1925	22.5720	1.7266	24.5701	25.0324	11.4033	10.3927	19.3573	22.8092	24.6306	23.6814	24.0226	22.2464	21.7794	25.2201	25.4596	24.4475	26.1081	24.5611	17.0706	24.9873	20.8621	23.7181	24.0110	37.8592	8.9640	3.4027	20.4083	22.1281	25.1623	20.8263	21.3324	18.6353	18.9093	20.2197	24.9045	24.7952	24.9153	13.7941	4.0465	15.6206	17.3635	24.6254	25.1088	23.7436	24.6697	22.8351
3.8285	3.3976	3.8359	23.0395	0.0000	3.9719	3.1839	5.6685	2.1306	4.2720	3.4236	3.1116	3.3356	5.4187	5.6688	5.7107	3.0315	2.8581	3.1987	2.6421	5.5912	2.7301	8.7565	45.7755	2.6973	4.5028	4.6782	5.5278	5.3011	3.1992	3.0184	3.7778	3.1531	3.9674	3.4103	3.7171	4.5911	5.6164	3.5546	3.7374	5.1503	5.3005	3.9713	2.7884	4.1803	3.9852	3.4302	4.7572	3.3409	5.0683	5.3404	3.6384	3.6364	2.9612	3.0428	12.3357	4.5943	10.8364	6.1162	5.4796	2.9274	5.3528	18.2068	3.8174	2.3428	5.4302	22.2748	1.6347	1.0816	3.6038	5.7097	5.5589	5.6325	5.6919	5.6739	3.9179	3.2900	5.6934	4.5146	3.5472	5.0005	5.7023	3.4404	5.6558	4.6572	3.9070	3.5828	3.4740	2.1758	5.6861	3.3791	3.5559	5.6127	3.5593	6.9416	5.7108	202.0253	7.5060	3.1760	13.6114	4.2324	5.7108	3.6383	3.2079	63.2605	6.8952	4.4068	2.4407	3.0105	6.2607	2.2276	17.5951	4.7553	4.8355	4.8638	9.8792	3.3659	5.3162	2.8719	1.7589	3.4627	3.9173	3.1870	3.9397	54.6886	3.2257	2.9037	4.1684	1.2686	4.2431	3.0584	3.5792	2.7156	3.6756	5.1873	51.7959	5.6752	35.8048	41.1694	3.3014	3.5694	3.2298	2.5858	5.7641	2.6122	3.0045	2.4590	4.2175	3.4407	7.9267	3.0406	2.5653	5.7108	3.2530	3.6489	5.1010	2.5895	2.7369	4.2368	5.1997	4.9986	5.3492	5.7108	2.7189	2.3642	2.8911	2.7111	5.7108	2.7349	2.8772	3.0181	3.5880	75.2791	49.6878	5.3178	2.3765	37.0504	3.3681	1.2419	3.0129	1.5667	2.1261	3.2941	22.7803	6.8871	232.2915	2.3348	2.4014	2.6294	32.1165	3.3601	5.5253	2.4503	3.2041	2.8959	2.1560	3.0718	5.6096	4.1708	2.7870	4.1977	5.2293	3.4411	4.0451	52.5281	3.4313	5.5660	8.6743	2.8084	17.1126	5.0361	2.5577	2.6498	1.2955	1.7700	5.6438	7.6888	11.3266	4.3812	3.8822	5.1642	3.8178	5.7108	21.8456	2.1596	10.2386	2.0653	3.6249	24.2951	5.3151	2.8251	11.7631	13.7686	4.4865	0.5003	4.0782	1.7627	1.7581	1.9475	3.0756	2.2028	3.2090	4.6111	5.6736	3.3087	6.3293	3.0122	6.0538	1.3936	46.3638	60.3451	31.2256	21.8951	3.0270	3.4824	3.4508	3.8617	44.1894	4.9336	4.6312	4.3699	3.5671	3.7737	2.6237	10.2395	19.1279	7.6428	6.2027	3.5743	2.9104	3.1518	5.6272	1.7918
2.1913	4.4570	4.7342	20.6141	3.9719	0.0000	4.2343	9.2615	4.9347	4.6946	6.8203	5.1767	4.4119	8.9022	9.2618	9.3139	4.5424	5.9281	4.8632	3.9122	3.6820	6.1555	6.5234	43.6780	4.1667	3.7174	4.6572	9.0734	8.5770	1.4239	1.6941	2.2753	6.7098	4.6447	6.1525	6.6300	4.5696	9.1946	3.6483	5.7382	6.9958	8.5618	7.1290	5.2243	7.4908	7.2401	6.1226	4.9491	6.1124	8.5551	8.4172	6.4641	6.6779	4.8630	6.3542	9.8455	6.6013	8.3182	5.0487	4.7577	5.6000	8.4011	16.2429	2.3670	5.9209	8.3410	20.3362	4.1207	3.9460	1.1287	9.3126	9.1173	9.2155	9.2907	9.2682	7.1233	4.4743	9.2926	7.9297	5.9797	4.8349	9.3036	6.0627	9.2454	8.1090	5.2127	5.8647	6.1527	4.7497	9.2834	5.7848	5.6150	9.1896	5.7415	5.5193	9.3140	200.0022	5.3897	6.7024	11.2488	3.3589	9.3140	5.9137	4.4981	61.0640	4.5679	4.1461	4.2046	3.8151	5.7569	4.8274	16.8336	4.6961	3.8227	3.8528	7.1173	1.3622	9.0576	4.3739	4.3542	6.9696	3.8552	3.7016	4.5768	52.7715	4.3313	5.7839	5.3789	3.5531	3.5432	4.4517	6.0916	5.7624	2.2708	4.1579	49.5746	9.2699	33.6355	38.9663	2.9375	4.9012	2.4975	3.1800	3.1802	4.1303	3.7656	2.6682	2.0650	2.7831	6.0400	2.7192	3.5731	9.3140	4.2149	2.2915	3.8619	3.5540	5.8863	2.0093	2.4231	8.6082	9.0968	9.3140	4.7016	4.2180	4.7502	4.8768	9.3140	4.6726	4.4715	4.8925	4.0815	73.1154	47.5019	9.0596	4.7691	34.7676	5.3350	3.5717	2.6569	3.7655	4.0468	3.5533	20.5601	4.5881	230.1433	2.0301	2.7973	1.8471	30.1659	4.5755	4.4959	4.2298	4.1987	3.0598	3.9934	3.0125	4.5587	3.4236	4.4436	3.7156	8.9505	1.3541	4.1127	50.3903	4.1985	9.1270	6.6769	3.1966	15.4854	8.6746	3.6196	4.1414	4.5403	5.3196	9.2300	5.7857	10.7506	7.7458	4.1940	3.1026	4.1890	9.3140	19.5666	2.3622	10.5705	3.0689	3.7620	21.9693	8.6619	5.8838	9.2591	11.6848	2.7342	3.4880	7.6276	3.7082	4.2137	2.1575	2.9107	5.8315	6.9506	4.8257	9.2679	4.4223	3.7656	6.4786	8.1663	4.1620	44.4015	58.3515	29.1723	19.8763	2.1209	3.7333	6.9478	1.0365	41.9289	3.4143	3.4856	2.0815	4.8647	4.3304	4.8071	9.1161	16.9211	5.1742	3.4164	4.5725	5.7043	5.7781	5.0990	2.6533
2.4403	2.4406	2.9312	22.7245	3.1839	4.2343	0.0000	5.8572	2.8996	3.3000	3.7367	2.5427	3.3490	5.5784	5.8575	5.9027	4.7149	2.8439	2.4510	3.6706	4.0541	3.0749	10.5344	45.5529	3.7578	4.0469	3.6513	5.7028	5.4189	2.8384	2.6851	2.3722	3.5812	3.0150	2.3947	2.9501	3.5500	5.8007	1.0268	2.9106	4.8232	5.4157	3.4809	2.3488	3.8839	3.6207	2.3748	2.9889	2.3375	5.1443	5.4252	2.7732	2.9789	2.2641	3.2245	11.7567	4.1643	10.5107	5.0254	4.3955	2.6638	5.4333	18.0299	3.3237	3.5002	5.4909	22.6366	2.3508	4.0857	3.1763	5.9017	5.7375	5.8182	5.8825	5.8630	3.4774	1.4335	5.8841	4.3703	2.3278	3.2178	5.8937	2.3263	5.8435	4.5745	2.1621	2.2676	2.4233	1.6756	5.8762	2.0464	2.0585	5.7965	2.1557	5.8470	5.9029	201.7912	6.8549	3.5549	13.0931	2.2531	5.9029	2.3489	3.2932	63.1014	6.1395	3.2737	2.7432	2.9662	8.0618	2.8896	17.4027	2.9043	3.6159	4.2227	8.8041	3.0684	6.0376	3.0464	3.4642	3.8907	2.7319	3.9003	2.9678	54.4083	4.0578	2.7675	2.5336	2.0458	2.9840	2.1376	2.4377	2.7257	4.0084	4.6689	51.5934	5.8645	35.4772	40.8418	2.3256	1.5566	1.8103	1.1526	4.8119	1.5716	1.7873	2.3572	2.9690	2.4172	7.3658	1.5868	1.2395	5.9029	0.2957	2.4112	4.4350	1.2571	2.7666	3.9754	4.0831	5.7146	6.0699	5.9029	1.9880	2.7075	2.1490	2.0860	5.9029	1.9836	1.9902	2.3235	4.2022	74.9940	49.3158	6.0392	2.2417	36.6083	1.6544	2.0486	1.6986	3.2421	3.4918	2.0167	22.3919	8.4964	232.0227	3.4499	3.6906	2.4620	31.8449	2.4564	5.5588	3.6671	3.2003	1.4481	2.5205	1.6355	7.7715	5.5002	3.0204	5.1467	5.9517	3.0099	2.9238	52.4072	3.3703	5.7452	9.1726	1.3790	17.0307	5.7549	2.6245	3.7299	3.4259	3.0058	5.8304	7.9244	13.7267	4.1587	2.7936	3.1542	1.4979	5.9029	21.5752	2.1798	10.3822	4.1047	0.9753	23.8829	5.4461	2.7986	11.7004	14.4087	3.5169	3.0538	4.6946	4.1255	2.4335	3.1284	1.8161	4.1670	4.4247	2.7843	5.8628	5.4321	6.0064	3.3284	6.4954	2.2997	46.1815	60.1024	31.1154	21.4189	3.0019	0.7709	3.8656	3.3866	43.9176	4.1504	3.8972	3.1472	2.7531	3.6251	3.0672	9.6744	18.8805	7.3399	5.8259	2.6426	2.7197	2.0064	3.9477	3.1034
8.1355	6.6281	6.9662	26.0945	5.6685	9.2615	5.8572	0.0000	5.3057	7.5632	3.2100	5.5905	7.0768	0.8835	0.0008	0.1161	7.4914	4.0933	6.0307	7.1569	9.1025	3.1165	14.2574	48.1355	7.0405	8.7991	8.1212	0.4404	1.9243	8.0989	7.9060	8.0703	2.6756	7.2037	3.8003	3.5078	8.0626	0.1520	6.6861	4.6337	5.2377	1.9839	2.8242	5.0826	2.1757	2.3222	3.9203	7.5912	3.6928	0.8029	2.6613	3.7001	3.0688	5.7246	3.5448	15.7142	4.7833	14.5321	9.8328	9.1282	4.7727	2.7563	20.9459	8.5395	4.0773	3.1893	25.3170	5.6751	6.4367	8.5001	0.1134	0.3339	0.1039	0.0651	0.0151	2.5666	5.6113	0.0692	1.6642	4.4664	8.0196	0.0935	4.0708	0.0361	1.4060	6.0981	4.7287	3.9680	4.8429	0.0490	4.4434	5.0439	0.1635	4.8703	10.7287	0.1165	203.9651	11.0462	2.8433	16.8061	7.5949	0.1165	4.7619	6.8713	65.7294	10.6614	8.0790	6.3033	7.1257	11.2515	5.5257	18.7871	7.7638	8.7744	8.3204	13.4325	8.1948	1.4146	6.6038	6.1134	2.7587	7.6432	7.7810	7.2175	56.6657	7.4431	4.4401	6.3416	5.8392	8.1833	6.2210	4.3368	4.0702	8.7894	9.4124	54.3168	0.0188	38.2714	43.6264	7.1414	5.8853	7.4134	6.5042	9.8533	5.9635	6.6494	7.1732	8.5165	7.3623	11.2436	7.1595	6.2913	0.1165	5.9874	7.8323	8.6167	6.3281	3.9371	8.8033	9.4858	1.7704	1.4190	0.1165	5.5817	6.2205	5.7478	5.3886	0.1165	5.6302	5.9876	5.7682	7.9730	77.5349	52.0104	1.4147	4.7502	39.5619	5.0808	5.8086	7.0888	6.4303	6.6338	7.0898	25.5088	12.3224	234.3829	7.5469	7.2266	7.5088	34.3764	6.4883	9.9834	6.7735	7.0819	6.8925	6.2042	7.0993	10.8017	8.7979	6.4603	9.1337	1.4292	8.3442	7.6514	54.9980	7.3135	0.3107	12.6884	6.7417	19.5625	1.6675	6.8088	7.0143	5.6212	4.3699	0.0709	11.5635	16.1136	1.9898	7.4029	9.0100	6.8033	0.1165	24.7782	7.0107	11.0852	7.5302	6.7861	27.1044	1.6148	4.1161	15.5672	17.5819	8.4878	6.0965	2.1182	7.0046	5.6923	7.3815	7.0576	4.7697	3.2577	7.4698	0.0144	8.1765	10.5749	3.0811	5.7297	5.4582	48.5583	62.4411	33.7917	24.3112	7.6311	6.5776	2.8096	8.7602	46.7555	8.6669	8.2564	8.6693	6.5086	7.6280	5.9654	12.3700	22.0765	11.6391	10.5789	6.7581	4.5833	3.8513	8.7496	7.1364
4.0837	1.9196	2.2393	24.7219	2.1306	4.9347	2.8996	5.3057	0.0000	2.7904	2.4949	1.1982	1.8969	5.3446	5.3057	5.3115	2.4709	1.3874	1.4466	1.8774	6.4627	2.6279	10.1785	47.5539	1.7667	3.6609	3.3148	5.3068	5.5728	3.8194	3.4775	3.9381	2.7033	2.4486	2.3227	2.4521	3.2527	5.3019	3.6923	4.4771	6.2513	5.5914	2.9051	1.0034	3.3912	3.3073	2.2508	3.3429	2.4421	4.8249	5.8421	2.3422	2.7509	1.2336	1.8319	13.8464	5.5697	12.4158	4.9786	4.2851	1.0766	5.8826	19.9613	3.6264	1.3658	6.0828	24.1967	0.8732	2.5554	4.3175	5.3113	5.3032	5.3027	5.3086	5.3063	3.0916	3.7509	5.3089	3.8184	2.0508	3.6937	5.3102	2.1800	5.3044	4.0386	2.3247	2.0121	2.2181	1.4323	5.3078	2.0740	2.0042	5.3018	2.0010	5.8645	5.3115	203.8269	8.9299	2.4708	15.1767	4.7815	5.3115	2.0174	1.6907	65.0606	8.2180	3.2626	1.0787	1.9394	6.3402	0.2400	19.3215	3.4847	3.9621	6.2322	11.0781	4.3382	5.1152	1.3850	1.1179	2.9271	2.8762	2.4802	2.4555	56.4603	2.1698	1.1973	2.4794	1.7163	3.4301	1.5961	2.0860	1.8558	3.6929	4.2832	53.5750	5.3065	37.5333	42.9007	4.3039	2.2703	3.5092	2.6316	6.8591	1.5915	2.0989	2.4195	4.8607	4.4132	9.4253	3.1600	2.1229	5.3115	2.8099	4.3491	6.4634	2.1424	1.4934	5.5266	6.0501	5.1810	5.1198	5.3115	1.1886	0.9988	1.2526	1.0868	5.3115	1.2141	1.4407	1.2618	2.6747	77.0441	51.4108	5.1154	3.2604	38.7298	2.0491	1.7306	3.5745	1.4647	1.4383	2.4840	24.4586	8.4802	234.0757	3.9303	4.2552	3.3695	33.8730	1.8000	4.7232	1.5305	1.8821	2.7116	1.0717	2.8095	7.4138	6.1326	1.2363	3.8606	5.1096	3.9589	2.8583	54.3403	2.2802	5.3027	10.5193	2.5461	18.9083	5.1541	1.6849	1.7420	1.1605	1.1678	5.3034	9.4565	11.9266	3.5568	2.6225	5.1572	2.9156	5.3115	23.5564	2.7629	11.9363	2.7858	3.2507	25.9589	5.4853	1.3662	13.4420	15.6886	5.5593	2.2031	4.2054	2.3651	0.7473	2.8921	3.4436	1.5926	2.7446	3.2453	5.3063	3.3810	7.7618	2.2485	7.3945	1.0101	48.1633	62.1295	33.0289	23.5518	4.3376	3.4296	2.8686	4.5605	45.9373	6.2004	5.9250	5.0575	1.8467	2.4658	0.7618	11.8006	20.8435	9.1611	7.5612	2.0352	1.1349	2.7484	4.3289	2.3977
3.4256	1.0478	0.6033	24.8550	4.2720	4.6946	3.3000	7.5632	2.7904	0.0000	4.7237	1.9966	1.2262	7.6270	7.5632	7.5625	3.2175	3.5286	1.5598	2.3036	6.2825	4.9778	10.3740	47.9048	2.3168	1.6338	0.5652	7.5822	7.8304	3.6027	3.2347	3.2141	5.1165	0.3734	3.9090	4.1129	0.5237	7.5669	3.7624	6.0499	7.9804	7.8460	4.7790	2.5301	5.4196	5.3326	3.7702	1.0502	4.0962	7.0662	8.0530	3.9297	4.6038	1.8938	4.0962	13.8787	7.2982	12.5308	2.2873	1.5833	2.8306	8.0861	20.4139	2.4103	4.0714	8.2494	24.8088	2.7399	4.5065	4.0033	7.5625	7.5753	7.5654	7.5626	7.5631	5.0567	4.6856	7.5626	5.9178	3.1999	1.2157	7.5625	3.6127	7.5638	6.1736	1.7478	2.9494	3.7017	3.1794	7.5627	3.2828	2.6729	7.5673	2.8248	3.1858	7.5625	204.2115	9.1312	4.8576	15.2989	4.7350	7.5625	2.9128	1.3609	65.3649	8.2736	0.7989	1.9155	1.3843	6.1466	2.5679	20.3507	1.2071	1.6137	6.8214	10.7464	4.3905	7.5629	1.5818	3.0340	5.2594	0.9516	2.1094	0.3856	56.8999	2.1141	3.1711	1.5281	3.2541	1.4347	1.5021	3.3182	3.9195	2.8758	2.0247	53.8524	7.5630	37.8084	43.1523	4.8392	2.1176	3.2836	2.9418	6.6764	2.0951	1.6695	2.4291	4.4579	4.8214	9.7688	2.9793	2.4193	7.5625	3.0211	4.2837	6.9682	2.3947	3.7103	5.7334	5.6101	7.6527	7.5625	7.5625	2.1274	1.9967	1.9051	2.2795	7.5625	2.0832	1.7651	1.8380	2.0105	77.3268	51.6547	7.5628	5.0209	38.8933	2.7521	3.2969	3.7759	2.9856	2.6400	1.5461	24.6920	8.8418	234.3670	4.8422	5.5094	3.5723	34.2988	1.1424	2.8493	2.4822	1.2530	2.5285	2.1372	2.3741	8.3745	7.2372	1.6965	3.1563	7.5690	3.5307	0.6547	54.6965	1.5559	7.5740	11.1201	2.4560	19.5663	7.6270	1.7649	2.3368	3.5492	3.8748	7.5646	10.0368	12.1875	5.5997	0.6033	3.8842	2.0049	7.5625	23.7959	3.2343	13.4321	3.7509	2.8373	26.1185	7.7559	3.5071	13.6410	16.2719	5.6736	4.0265	6.6296	3.7963	2.6379	3.5769	3.5774	4.2846	5.3195	1.1057	7.5631	4.1636	7.8750	4.6160	9.4453	3.0551	48.6097	62.5352	33.4468	23.8700	4.9234	3.4280	5.1914	4.1315	46.1699	6.5374	6.4113	4.6514	1.0656	1.0100	2.1265	12.4975	21.1366	9.3246	7.5507	0.8559	3.0244	4.3839	1.6216	3.1908
